CustomerID,ProductID,Week,DemandQty
C018,SKU10,4,66
C018,SKU10,5,72
C018,SKU10,6,84
C018,SKU10,7,96
C018,SKU10,8,90
C018,SKU10,9,84
C018,SKU10,10,72
C018,SKU11,1,54
C018,SKU11,2,66
C018,SKU11,3,78
C018,SKU11,4,78
C018,SKU11,5,72
C018,SKU11,6,78
C018,SKU11,7,78
C018,SKU11,8,66
C018,SKU11,9,66
C018,SKU11,10,66
C018,SKU12,1,60
C018,SKU12,2,66
C018,SKU12,3,66
C018,SKU12,4,78
C018,SKU12,5,84
C018,SKU12,6,90
C018,SKU12,7,84
C018,SKU12,8,66
C018,SKU12,9,66
C018,SKU12,10,60
C018,SKU13,1,60
C018,SKU13,2,48
C018,SKU13,3,54
C018,SKU13,4,54
C018,SKU13,5,72
C018,SKU13,6,72
C018,SKU13,7,72
C018,SKU13,8,72
C018,SKU13,9,72
C018,SKU13,10,72
C018,SKU14,1,78
C018,SKU14,2,84
C018,SKU14,3,84
C018,SKU14,4,72
C018,SKU14,5,66
C018,SKU14,6,60
C018,SKU14,7,60
C018,SKU14,8,54
C018,SKU14,9,60
C018,SKU14,10,66
C018,SKU15,1,42
C018,SKU15,2,30
C018,SKU15,3,36
C018,SKU15,4,36
C018,SKU15,5,36
C018,SKU15,6,36
C018,SKU15,7,42
C018,SKU15,8,48
C018,SKU15,9,42
C018,SKU15,10,42
C018,SKU16,1,36
C018,SKU16,2,30
C018,SKU16,3,30
C018,SKU16,4,30
C018,SKU16,5,30
C018,SKU16,6,36
C018,SKU16,7,36
C018,SKU16,8,42
C018,SKU16,9,42
C018,SKU16,10,36
C018,SKU17,1,36
C018,SKU17,2,36
C018,SKU17,3,36
C018,SKU17,4,36
C018,SKU17,5,36
C018,SKU17,6,42
C018,SKU17,7,42
C018,SKU17,8,48
C018,SKU17,9,36
C018,SKU17,10,42
C018,SKU18,1,42
C018,SKU18,2,36
C018,SKU18,3,36
C018,SKU18,4,30
C018,SKU18,5,36
C018,SKU18,6,30
C018,SKU18,7,36
C018,SKU18,8,42
C018,SKU18,9,42
C018,SKU18,10,42
C018,SKU19,1,30
C018,SKU19,2,36
C018,SKU19,3,42
C018,SKU19,4,36
C018,SKU19,5,36
C018,SKU19,6,30
C018,SKU19,7,24
C018,SKU19,8,30
C018,SKU19,9,30
C018,SKU19,10,30
C018,SKU20,1,30
C018,SKU20,2,36
C018,SKU20,3,42
C018,SKU20,4,36
C018,SKU20,5,36
C018,SKU20,6,36
C018,SKU20,7,30
C018,SKU20,8,30
C018,SKU20,9,24
C018,SKU20,10,30
C019,SKU01,1,150
C019,SKU01,2,132
C019,SKU01,3,138
C019,SKU01,4,114
C019,SKU01,5,120
C019,SKU01,6,114
C019,SKU01,7,114
C019,SKU01,8,138
C019,SKU01,9,144
C019,SKU01,10,168
C019,SKU02,1,126
C019,SKU02,2,150
C019,SKU02,3,144
C019,SKU02,4,168
C019,SKU02,5,144
C019,SKU02,6,138
C019,SKU02,7,108
C019,SKU02,8,114
C019,SKU02,9,120
C019,SKU02,10,132
C019,SKU03,1,132
C019,SKU03,2,138
C019,SKU03,3,132
C019,SKU03,4,102
C019,SKU03,5,102
C019,SKU03,6,102
C019,SKU03,7,120
C019,SKU03,8,108
C019,SKU03,9,126
C019,SKU03,10,144
C019,SKU04,1,114
C019,SKU04,2,102
C019,SKU04,3,96
C019,SKU04,4,96
C019,SKU04,5,102
C019,SKU04,6,108
C019,SKU04,7,126
C019,SKU04,8,138
C019,SKU04,9,138
C019,SKU04,10,114
C019,SKU05,1,114
C019,SKU05,2,102
C019,SKU05,3,102
C019,SKU05,4,102
C019,SKU05,5,96
C019,SKU05,6,108
C019,SKU05,7,126
C019,SKU05,8,138
C019,SKU05,9,126
C019,SKU05,10,132
C019,SKU06,1,120
C019,SKU06,2,132
C019,SKU06,3,126
C019,SKU06,4,132
C019,SKU06,5,138
C019,SKU06,6,126
C019,SKU06,7,126
C019,SKU06,8,120
C019,SKU06,9,108
C019,SKU06,10,114
C019,SKU07,1,66
C019,SKU07,2,66
C019,SKU07,3,60
C019,SKU07,4,60
C019,SKU07,5,60
C019,SKU07,6,66
C019,SKU07,7,84
C019,SKU07,8,72
C019,SKU07,9,90
C019,SKU07,10,84
C019,SKU08,1,90
C019,SKU08,2,78
C019,SKU08,3,78
C019,SKU08,4,66
C019,SKU08,5,66
C019,SKU08,6,72
C019,SKU08,7,78
C019,SKU08,8,84
C019,SKU08,9,84
C019,SKU08,10,90
C019,SKU09,1,84
C019,SKU09,2,96
C019,SKU09,3,96
C019,SKU09,4,90
C019,SKU09,5,78
C019,SKU09,6,78
C019,SKU09,7,60
C019,SKU09,8,72
C019,SKU09,9,66
C019,SKU09,10,84
C019,SKU10,1,72
C019,SKU10,2,66
C019,SKU10,3,72
C019,SKU10,4,72
C019,SKU10,5,90
C019,SKU10,6,84
C019,SKU10,7,90
C019,SKU10,8,102
C019,SKU10,9,96
C019,SKU10,10,90
C019,SKU11,1,60
C019,SKU11,2,66
C019,SKU11,3,72
C019,SKU11,4,78
C019,SKU11,5,78
C019,SKU11,6,78
C019,SKU11,7,72
C019,SKU11,8,72
C019,SKU11,9,60
C019,SKU11,10,60
C019,SKU12,1,60
C019,SKU12,2,66
C019,SKU12,3,60
C019,SKU12,4,66
C019,SKU12,5,72
C019,SKU12,6,78
C019,SKU12,7,78
C019,SKU12,8,60
C019,SKU12,9,66
C019,SKU12,10,54
C019,SKU13,1,72
C019,SKU13,2,60
C019,SKU13,3,60
C019,SKU13,4,60
C019,SKU13,5,66
C019,SKU13,6,72
C019,SKU13,7,72
C019,SKU13,8,84
C019,SKU13,9,78
C019,SKU13,10,72
C019,SKU14,1,66
C019,SKU14,2,78
C019,SKU14,3,84
C019,SKU14,4,66
C019,SKU14,5,72
C019,SKU14,6,60
C019,SKU14,7,54
C019,SKU14,8,54
C019,SKU14,9,54
C019,SKU14,10,60
C019,SKU15,1,36
C019,SKU15,2,36
C019,SKU15,3,30
C019,SKU15,4,30
C019,SKU15,5,36
C019,SKU15,6,36
C019,SKU15,7,42
C019,SKU15,8,42
C019,SKU15,9,48
C019,SKU15,10,42
C019,SKU16,1,42
C019,SKU16,2,36
C019,SKU16,3,30
C019,SKU16,4,30
C019,SKU16,5,30
C019,SKU16,6,36
C019,SKU16,7,42
C019,SKU16,8,42
C019,SKU16,9,42
C019,SKU16,10,36
C019,SKU17,1,36
C019,SKU17,2,36
C019,SKU17,3,36
C019,SKU17,4,36
C019,SKU17,5,36
C019,SKU17,6,36
C019,SKU17,7,48
C019,SKU17,8,48
C019,SKU17,9,42
C019,SKU17,10,36
C019,SKU18,1,42
C019,SKU18,2,36
C019,SKU18,3,30
C019,SKU18,4,24
C019,SKU18,5,30
C019,SKU18,6,30
C019,SKU18,7,36
C019,SKU18,8,36
C019,SKU18,9,42
C019,SKU18,10,42
C019,SKU19,1,42
C019,SKU19,2,42
C019,SKU19,3,42
C019,SKU19,4,48
C019,SKU19,5,42
C019,SKU19,6,42
C019,SKU19,7,36
C019,SKU19,8,36
C019,SKU19,9,30
C019,SKU19,10,36
C019,SKU20,1,30
C019,SKU20,2,36
C019,SKU20,3,36
C019,SKU20,4,36
C019,SKU20,5,36
C019,SKU20,6,36
C019,SKU20,7,30
C019,SKU20,8,30
C019,SKU20,9,24
C019,SKU20,10,30
C020,SKU01,1,204
C020,SKU01,2,198
C020,SKU01,3,168
C020,SKU01,4,144
C020,SKU01,5,150
C020,SKU01,6,138
C020,SKU01,7,162
C020,SKU01,8,180
C020,SKU01,9,198
C020,SKU01,10,210
C020,SKU02,1,198
C020,SKU02,2,228
C020,SKU02,3,234
C020,SKU02,4,210
C020,SKU02,5,198
C020,SKU02,6,192
C020,SKU02,7,180
C020,SKU02,8,174
C020,SKU02,9,180
C020,SKU02,10,168
C020,SKU03,1,198
C020,SKU03,2,156
C020,SKU03,3,156
C020,SKU03,4,144
C020,SKU03,5,138
C020,SKU03,6,126
C020,SKU03,7,132
C020,SKU03,8,144
C020,SKU03,9,174
C020,SKU03,10,180
C020,SKU04,1,168
C020,SKU04,2,162
C020,SKU04,3,126
C020,SKU04,4,138
C020,SKU04,5,156
C020,SKU04,6,156
C020,SKU04,7,174
C020,SKU04,8,192
C020,SKU04,9,204
C020,SKU04,10,192
C020,SKU05,1,192
C020,SKU05,2,162
C020,SKU05,3,162
C020,SKU05,4,156
C020,SKU05,5,156
C020,SKU05,6,192
C020,SKU05,7,198
C020,SKU05,8,204
C020,SKU05,9,228
C020,SKU05,10,180
C020,SKU06,1,138
C020,SKU06,2,180
C020,SKU06,3,192
C020,SKU06,4,186
C020,SKU06,5,198
C020,SKU06,6,180
C020,SKU06,7,174
C020,SKU06,8,150
C020,SKU06,9,144
C020,SKU06,10,156
C020,SKU07,1,84
C020,SKU07,2,84
C020,SKU07,3,84
C020,SKU07,4,78
C020,SKU07,5,72
C020,SKU07,6,90
C020,SKU07,7,96
C020,SKU07,8,96
C020,SKU07,9,108
C020,SKU07,10,108
C020,SKU08,1,102
C020,SKU08,2,96
C020,SKU08,3,78
C020,SKU08,4,90
C020,SKU08,5,78
C020,SKU08,6,84
C020,SKU08,7,96
C020,SKU08,8,102
C020,SKU08,9,114
C020,SKU08,10,102
C020,SKU09,1,126
C020,SKU09,2,126
C020,SKU09,3,132
C020,SKU09,4,108
C020,SKU09,5,108
C020,SKU09,6,96
C020,SKU09,7,90
C020,SKU09,8,90
C020,SKU09,9,96
C020,SKU09,10,96
C020,SKU10,1,78
C020,SKU10,2,84
C020,SKU10,3,78
C020,SKU10,4,78
C020,SKU10,5,96
C020,SKU10,6,102
C020,SKU10,7,114
C020,SKU10,8,108
C020,SKU10,9,102
C020,SKU10,10,102
C020,SKU11,1,78
C020,SKU11,2,90
C020,SKU11,3,108
C020,SKU11,4,102
C020,SKU11,5,108
C020,SKU11,6,102
C020,SKU11,7,102
C020,SKU11,8,96
C020,SKU11,9,90
C020,SKU11,10,78
C020,SKU12,1,102
C020,SKU12,2,102
C020,SKU12,3,120
C020,SKU12,4,108
C020,SKU12,5,126
C020,SKU12,6,126
C020,SKU12,7,126
C020,SKU12,8,114
C020,SKU12,9,96
C020,SKU12,10,102
C020,SKU13,1,84
C020,SKU13,2,78
C020,SKU13,3,72
C020,SKU13,4,84
C020,SKU13,5,78
C020,SKU13,6,90
C020,SKU13,7,96
C020,SKU13,8,102
C020,SKU13,9,102
C020,SKU13,10,90
C020,SKU14,1,114
C020,SKU14,2,120
C020,SKU14,3,102
C020,SKU14,4,114
C020,SKU14,5,90
C020,SKU14,6,96
C020,SKU14,7,78
C020,SKU14,8,78
C020,SKU14,9,90
C020,SKU14,10,102
C020,SKU15,1,42
C020,SKU15,2,42
C020,SKU15,3,42
C020,SKU15,4,42
C020,SKU15,5,42
C020,SKU15,6,48
C020,SKU15,7,48
C020,SKU15,8,54
C020,SKU15,9,60
C020,SKU15,10,54
C020,SKU16,1,48
C020,SKU16,2,42
C020,SKU16,3,42
C020,SKU16,4,42
C020,SKU16,5,42
C020,SKU16,6,48
C020,SKU16,7,48
C020,SKU16,8,60
C020,SKU16,9,54
C020,SKU16,10,54
C020,SKU17,1,42
C020,SKU17,2,36
C020,SKU17,3,36
C020,SKU17,4,36
C020,SKU17,5,48
C020,SKU17,6,54
C020,SKU17,7,54
C020,SKU17,8,48
C020,SKU17,9,48
C020,SKU17,10,42
C020,SKU18,1,48
C020,SKU18,2,42
C020,SKU18,3,42
C020,SKU18,4,42
C020,SKU18,5,36
C020,SKU18,6,42
C020,SKU18,7,48
C020,SKU18,8,54
C020,SKU18,9,54
C020,SKU18,10,60
C020,SKU19,1,42
C020,SKU19,2,42
C020,SKU19,3,48
C020,SKU19,4,48
C020,SKU19,5,48
C020,SKU19,6,48
C020,SKU19,7,42
C020,SKU19,8,42
C020,SKU19,9,36
C020,SKU19,10,36
C020,SKU20,1,42
C020,SKU20,2,48
C020,SKU20,3,48
C020,SKU20,4,42
C020,SKU20,5,48
C020,SKU20,6,42
C020,SKU20,7,36
C020,SKU20,8,30
C020,SKU20,9,36
C020,SKU20,10,36
C021,SKU01,1,180
C021,SKU01,2,162
C021,SKU01,3,156
C021,SKU01,4,156
C021,SKU01,5,138
C021,SKU01,6,150
C021,SKU01,7,132
C021,SKU01,8,156
C021,SKU01,9,174
C021,SKU01,10,168
C021,SKU02,1,156
C021,SKU02,2,168
C021,SKU02,3,168
C021,SKU02,4,174
C021,SKU02,5,162
C021,SKU02,6,138
C021,SKU02,7,132
C021,SKU02,8,120
C021,SKU02,9,120
C021,SKU02,10,150
C021,SKU03,1,222
C021,SKU03,2,192
C021,SKU03,3,180
C021,SKU03,4,156
C021,SKU03,5,144
C021,SKU03,6,150
C021,SKU03,7,180
C021,SKU03,8,192
C021,SKU03,9,204
C021,SKU03,10,210
C021,SKU04,1,186
C021,SKU04,2,174
C021,SKU04,3,168
C021,SKU04,4,180
C021,SKU04,5,204
C021,SKU04,6,192
C021,SKU04,7,234
C021,SKU04,8,246
C021,SKU04,9,216
C021,SKU04,10,216
C021,SKU05,1,192
C021,SKU05,2,150
C021,SKU05,3,156
C021,SKU05,4,144
C021,SKU05,5,168
C021,SKU05,6,168
C021,SKU05,7,192
C021,SKU05,8,210
C021,SKU05,9,210
C021,SKU05,10,204
C021,SKU06,1,144
C021,SKU06,2,144
C021,SKU06,3,168
C021,SKU06,4,180
C021,SKU06,5,174
C021,SKU06,6,168
C021,SKU06,7,168
C021,SKU06,8,132
C021,SKU06,9,138
C021,SKU06,10,132
C021,SKU07,1,78
C021,SKU07,2,84
C021,SKU07,3,78
C021,SKU07,4,78
C021,SKU07,5,84
C021,SKU07,6,84
C021,SKU07,7,90
C021,SKU07,8,102
C021,SKU07,9,96
C021,SKU07,10,90
C021,SKU08,1,102
C021,SKU08,2,96
C021,SKU08,3,78
C021,SKU08,4,78
C021,SKU08,5,78
C021,SKU08,6,84
C021,SKU08,7,90
C021,SKU08,8,108
C021,SKU08,9,96
C021,SKU08,10,102
C021,SKU09,1,114
C021,SKU09,2,114
C021,SKU09,3,126
C021,SKU09,4,114
C021,SKU09,5,114
C021,SKU09,6,102
C021,SKU09,7,90
C021,SKU09,8,90
C021,SKU09,9,90
C021,SKU09,10,102
C021,SKU10,1,90
C021,SKU10,2,84
C021,SKU10,3,78
C021,SKU10,4,78
C021,SKU10,5,96
C021,SKU10,6,96
C021,SKU10,7,114
C021,SKU10,8,96
C021,SKU10,9,102
C021,SKU10,10,102
C021,SKU11,1,72
C021,SKU11,2,72
C021,SKU11,3,90
C021,SKU11,4,96
C021,SKU11,5,96
C021,SKU11,6,102
C021,SKU11,7,102
C021,SKU11,8,84
C021,SKU11,9,72
C021,SKU11,10,78
C021,SKU12,1,90
C021,SKU12,2,90
C021,SKU12,3,108
C021,SKU12,4,108
C021,SKU12,5,120
C021,SKU12,6,126
C021,SKU12,7,108
C021,SKU12,8,96
C021,SKU12,9,84
C021,SKU12,10,78
C021,SKU13,1,78
C021,SKU13,2,78
C021,SKU13,3,78
C021,SKU13,4,78
C021,SKU13,5,90
C021,SKU13,6,90
C021,SKU13,7,96
C021,SKU13,8,96
C021,SKU13,9,96
C021,SKU13,10,84
C021,SKU14,1,96
C021,SKU14,2,108
C021,SKU14,3,96
C021,SKU14,4,102
C021,SKU14,5,96
C021,SKU14,6,90
C021,SKU14,7,84
C021,SKU14,8,72
C021,SKU14,9,78
C021,SKU14,10,96
C021,SKU15,1,48
C021,SKU15,2,48
C021,SKU15,3,42
C021,SKU15,4,42
C021,SKU15,5,48
C021,SKU15,6,48
C021,SKU15,7,48
C021,SKU15,8,60
C021,SKU15,9,48
C021,SKU15,10,48
C021,SKU16,1,54
C021,SKU16,2,48
C021,SKU16,3,42
C021,SKU16,4,48
C021,SKU16,5,48
C021,SKU16,6,54
C021,SKU16,7,54
C021,SKU16,8,66
C021,SKU16,9,66
C021,SKU16,10,54
C021,SKU17,1,42
C021,SKU17,2,42
C021,SKU17,3,42
C021,SKU17,4,48
C021,SKU17,5,48
C021,SKU17,6,54
C021,SKU17,7,54
C021,SKU17,8,54
C021,SKU17,9,54
C021,SKU17,10,48
C021,SKU18,1,48
C021,SKU18,2,48
C021,SKU18,3,42
C021,SKU18,4,36
C021,SKU18,5,36
C021,SKU18,6,36
C021,SKU18,7,42
C021,SKU18,8,48
C021,SKU18,9,54
C021,SKU18,10,48
C021,SKU19,1,48
C021,SKU19,2,48
C021,SKU19,3,60
C021,SKU19,4,60
C021,SKU19,5,48
C021,SKU19,6,48
C021,SKU19,7,48
C021,SKU19,8,42
C021,SKU19,9,36
C021,SKU19,10,48
C021,SKU20,1,48
C021,SKU20,2,48
C021,SKU20,3,54
C021,SKU20,4,48
C021,SKU20,5,48
C021,SKU20,6,48
C021,SKU20,7,48
C021,SKU20,8,42
C021,SKU20,9,36
C021,SKU20,10,48
C022,SKU01,1,174
C022,SKU01,2,150
C022,SKU01,3,150
C022,SKU01,4,144
C022,SKU01,5,132
C022,SKU01,6,120
C022,SKU01,7,132
C022,SKU01,8,150
C022,SKU01,9,162
C022,SKU01,10,156
C022,SKU02,1,132
C022,SKU02,2,144
C022,SKU02,3,132
C022,SKU02,4,156
C022,SKU02,5,132
C022,SKU02,6,126
C022,SKU02,7,120
C022,SKU02,8,114
C022,SKU02,9,114
C022,SKU02,10,108
C022,SKU03,1,156
C022,SKU03,2,168
C022,SKU03,3,156
C022,SKU03,4,138
C022,SKU03,5,120
C022,SKU03,6,132
C022,SKU03,7,126
C022,SKU03,8,132
C022,SKU03,9,168
C022,SKU03,10,168
C022,SKU04,1,144
C022,SKU04,2,126
C022,SKU04,3,132
C022,SKU04,4,126
C022,SKU04,5,126
C022,SKU04,6,150
C022,SKU04,7,162
C022,SKU04,8,168
C022,SKU04,9,168
C022,SKU04,10,168
C022,SKU05,1,150
C022,SKU05,2,120
C022,SKU05,3,132
C022,SKU05,4,126
C022,SKU05,5,138
C022,SKU05,6,144
C022,SKU05,7,168
C022,SKU05,8,174
C022,SKU05,9,150
C022,SKU05,10,156
C022,SKU06,1,120
C022,SKU06,2,162
C022,SKU06,3,168
C022,SKU06,4,174
C022,SKU06,5,162
C022,SKU06,6,150
C022,SKU06,7,162
C022,SKU06,8,126
C022,SKU06,9,132
C022,SKU06,10,126
C022,SKU07,1,60
C022,SKU07,2,60
C022,SKU07,3,60
C022,SKU07,4,54
C022,SKU07,5,54
C022,SKU07,6,60
C022,SKU07,7,72
C022,SKU07,8,72
C022,SKU07,9,78
C022,SKU07,10,72
C022,SKU08,1,72
C022,SKU08,2,78
C022,SKU08,3,60
C022,SKU08,4,54
C022,SKU08,5,66
C022,SKU08,6,66
C022,SKU08,7,72
C022,SKU08,8,78
C022,SKU08,9,90
C022,SKU08,10,78
C022,SKU09,1,90
C022,SKU09,2,90
C022,SKU09,3,90
C022,SKU09,4,84
C022,SKU09,5,84
C022,SKU09,6,72
C022,SKU09,7,66
C022,SKU09,8,66
C022,SKU09,9,78
C022,SKU09,10,78
C022,SKU10,1,72
C022,SKU10,2,66
C022,SKU10,3,66
C022,SKU10,4,72
C022,SKU10,5,78
C022,SKU10,6,78
C022,SKU10,7,102
C022,SKU10,8,102
C022,SKU10,9,90
C022,SKU10,10,78
C022,SKU11,1,48
C022,SKU11,2,60
C022,SKU11,3,72
C022,SKU11,4,66
C022,SKU11,5,66
C022,SKU11,6,72
C022,SKU11,7,66
C022,SKU11,8,60
C022,SKU11,9,60
C022,SKU11,10,60
C022,SKU12,1,48
C022,SKU12,2,66
C022,SKU12,3,60
C022,SKU12,4,66
C022,SKU12,5,66
C022,SKU12,6,66
C022,SKU12,7,66
C022,SKU12,8,66
C022,SKU12,9,54
C022,SKU12,10,54
C022,SKU13,1,72
C022,SKU13,2,72
C022,SKU13,3,72
C022,SKU13,4,60
C022,SKU13,5,78
C022,SKU13,6,84
C022,SKU13,7,96
C022,SKU13,8,84
C022,SKU13,9,90
C022,SKU13,10,78
C022,SKU14,1,72
C022,SKU14,2,84
C022,SKU14,3,84
C022,SKU14,4,66
C022,SKU14,5,72
C022,SKU14,6,60
C022,SKU14,7,54
C022,SKU14,8,54
C022,SKU14,9,60
C022,SKU14,10,72
C022,SKU15,1,36
C022,SKU15,2,30
C022,SKU15,3,30
C022,SKU15,4,30
C022,SKU15,5,30
C022,SKU15,6,30
C022,SKU15,7,36
C022,SKU15,8,42
C022,SKU15,9,36
C022,SKU15,10,36
C022,SKU16,1,36
C022,SKU16,2,36
C022,SKU16,3,30
C022,SKU16,4,30
C022,SKU16,5,30
C022,SKU16,6,36
C022,SKU16,7,36
C022,SKU16,8,36
C022,SKU16,9,36
C022,SKU16,10,36
C022,SKU17,1,30
C022,SKU17,2,24
C022,SKU17,3,30
C022,SKU17,4,30
C022,SKU17,5,30
C022,SKU17,6,36
C022,SKU17,7,36
C022,SKU17,8,42
C022,SKU17,9,36
C022,SKU17,10,30
C022,SKU18,1,42
C022,SKU18,2,42
C022,SKU18,3,36
C022,SKU18,4,36
C022,SKU18,5,30
C022,SKU18,6,36
C022,SKU18,7,42
C022,SKU18,8,48
C022,SKU18,9,48
C022,SKU18,10,48
C022,SKU19,1,36
C022,SKU19,2,42
C022,SKU19,3,42
C022,SKU19,4,42
C022,SKU19,5,42
C022,SKU19,6,42
C022,SKU19,7,36
C022,SKU19,8,36
C022,SKU19,9,30
C022,SKU19,10,36
C022,SKU20,1,36
C022,SKU20,2,42
C022,SKU20,3,42
C022,SKU20,4,36
C022,SKU20,5,42
C022,SKU20,6,36
C022,SKU20,7,30
C022,SKU20,8,30
C022,SKU20,9,30
C022,SKU20,10,30
C023,SKU01,1,186
C023,SKU01,2,156
C023,SKU01,3,138
C023,SKU01,4,126
C023,SKU01,5,126
C023,SKU01,6,138
C023,SKU01,7,126
C023,SKU01,8,156
C023,SKU01,9,150
C023,SKU01,10,186
C023,SKU02,1,132
C023,SKU02,2,132
C023,SKU02,3,150
C023,SKU02,4,138
C023,SKU02,5,126
C023,SKU02,6,138
C023,SKU02,7,126
C023,SKU02,8,120
C023,SKU02,9,114
C023,SKU02,10,126
C023,SKU03,1,126
C023,SKU03,2,120
C023,SKU03,3,120
C023,SKU03,4,102
C023,SKU03,5,90
C023,SKU03,6,102
C023,SKU03,7,114
C023,SKU03,8,114
C023,SKU03,9,114
C023,SKU03,10,126
C023,SKU04,1,114
C023,SKU04,2,114
C023,SKU04,3,108
C023,SKU04,4,108
C023,SKU04,5,108
C023,SKU04,6,132
C023,SKU04,7,126
C023,SKU04,8,138
C023,SKU04,9,150
C023,SKU04,10,126
C023,SKU05,1,126
C023,SKU05,2,102
C023,SKU05,3,102
C023,SKU05,4,90
C023,SKU05,5,108
C023,SKU05,6,114
C023,SKU05,7,114
C023,SKU05,8,138
C023,SKU05,9,126
C023,SKU05,10,126
C023,SKU06,1,96
C023,SKU06,2,108
C023,SKU06,3,114
C023,SKU06,4,144
C023,SKU06,5,120
C023,SKU06,6,126
C023,SKU06,7,108
C023,SKU06,8,102
C023,SKU06,9,108
C023,SKU06,10,90
C023,SKU07,1,78
C023,SKU07,2,78
C023,SKU07,3,72
C023,SKU07,4,78
C023,SKU07,5,78
C023,SKU07,6,84
C023,SKU07,7,84
C023,SKU07,8,90
C023,SKU07,9,102
C023,SKU07,10,84
C023,SKU08,1,78
C023,SKU08,2,66
C023,SKU08,3,66
C023,SKU08,4,60
C023,SKU08,5,60
C023,SKU08,6,66
C023,SKU08,7,66
C023,SKU08,8,72
C023,SKU08,9,78
C023,SKU08,10,72
C023,SKU09,1,90
C023,SKU09,2,84
C023,SKU09,3,84
C023,SKU09,4,90
C023,SKU09,5,78
C023,SKU09,6,72
C023,SKU09,7,66
C023,SKU09,8,72
C023,SKU09,9,72
C023,SKU09,10,84
C023,SKU10,1,72
C023,SKU10,2,66
C023,SKU10,3,72
C023,SKU10,4,72
C023,SKU10,5,84
C023,SKU10,6,96
C023,SKU10,7,90
C023,SKU10,8,96
C023,SKU10,9,90
C023,SKU10,10,84
C023,SKU11,1,54
C023,SKU11,2,60
C023,SKU11,3,72
C023,SKU11,4,78
C023,SKU11,5,84
C023,SKU11,6,78
C023,SKU11,7,78
C023,SKU11,8,66
C023,SKU11,9,66
C023,SKU11,10,60
C023,SKU12,1,54
C023,SKU12,2,60
C023,SKU12,3,66
C023,SKU12,4,66
C023,SKU12,5,84
C023,SKU12,6,78
C023,SKU12,7,78
C023,SKU12,8,66
C023,SKU12,9,60
C023,SKU12,10,60
C023,SKU13,1,66
C023,SKU13,2,60
C023,SKU13,3,60
C023,SKU13,4,60
C023,SKU13,5,66
C023,SKU13,6,72
C023,SKU13,7,78
C023,SKU13,8,90
C023,SKU13,9,72
C023,SKU13,10,72
C023,SKU14,1,90
C023,SKU14,2,84
C023,SKU14,3,96
C023,SKU14,4,90
C023,SKU14,5,84
C023,SKU14,6,78
C023,SKU14,7,72
C023,SKU14,8,72
C023,SKU14,9,72
C023,SKU14,10,84
C023,SKU15,1,36
C023,SKU15,2,24
C023,SKU15,3,24
C023,SKU15,4,30
C023,SKU15,5,30
C023,SKU15,6,30
C023,SKU15,7,36
C023,SKU15,8,36
C023,SKU15,9,36
C023,SKU15,10,36
C023,SKU16,1,36
C023,SKU16,2,30
C023,SKU16,3,24
C023,SKU16,4,24
C023,SKU16,5,24
C023,SKU16,6,30
C023,SKU16,7,36
C023,SKU16,8,36
C023,SKU16,9,36
C023,SKU16,10,30
C023,SKU17,1,30
C023,SKU17,2,24
C023,SKU17,3,30
C023,SKU17,4,30
C023,SKU17,5,30
C023,SKU17,6,36
C023,SKU17,7,36
C023,SKU17,8,36
C023,SKU17,9,36
C023,SKU17,10,30
C023,SKU18,1,36
C023,SKU18,2,30
C023,SKU18,3,30
C023,SKU18,4,24
C023,SKU18,5,30
C023,SKU18,6,30
C023,SKU18,7,30
C023,SKU18,8,36
C023,SKU18,9,36
C023,SKU18,10,36
C023,SKU19,1,42
C023,SKU19,2,42
C023,SKU19,3,42
C023,SKU19,4,42
C023,SKU19,5,42
C023,SKU19,6,42
C023,SKU19,7,36
C023,SKU19,8,30
C023,SKU19,9,36
C023,SKU19,10,36
C023,SKU20,1,36
C023,SKU20,2,42
C023,SKU20,3,36
C023,SKU20,4,36
C023,SKU20,5,36
C023,SKU20,6,36
C023,SKU20,7,30
C023,SKU20,8,30
C023,SKU20,9,30
C023,SKU20,10,30
C024,SKU01,1,186
C024,SKU01,2,162
C024,SKU01,3,144
C024,SKU01,4,144
C024,SKU01,5,114
C024,SKU01,6,126
C024,SKU01,7,132
C024,SKU01,8,162
C024,SKU01,9,144
C024,SKU01,10,174
C024,SKU02,1,144
C024,SKU02,2,144
C024,SKU02,3,180
C024,SKU02,4,162
C024,SKU02,5,156
C024,SKU02,6,132
C024,SKU02,7,126
C024,SKU02,8,120
C024,SKU02,9,114
C024,SKU02,10,120
C024,SKU03,1,156
C024,SKU03,2,150
C024,SKU03,3,144
C024,SKU03,4,138
C024,SKU03,5,114
C024,SKU03,6,126
C024,SKU03,7,120
C024,SKU03,8,132
C024,SKU03,9,144
C024,SKU03,10,180
C024,SKU04,1,108
C024,SKU04,2,108
C024,SKU04,3,108
C024,SKU04,4,96
C024,SKU04,5,102
C024,SKU04,6,108
C024,SKU04,7,126
C024,SKU04,8,138
C024,SKU04,9,138
C024,SKU04,10,120
C024,SKU05,1,114
C024,SKU05,2,108
C024,SKU05,3,96
C024,SKU05,4,114
C024,SKU05,5,126
C024,SKU05,6,138
C024,SKU05,7,144
C024,SKU05,8,144
C024,SKU05,9,150
C024,SKU05,10,132
C024,SKU06,1,126
C024,SKU06,2,138
C024,SKU06,3,156
C024,SKU06,4,150
C024,SKU06,5,150
C024,SKU06,6,162
C024,SKU06,7,126
C024,SKU06,8,126
